RowNumber,CustomerId,NumOfProducts,HasChckng,IsActiveMember
7378,15592999,1,1,1
3000,15593014,1,0,1
4851,15593094,1,1,0
6818,15593128,2,1,0
7366,15593178,1,1,1
8648,15593241,2,1,1
4061,15593250,2,1,0
4884,15593280,1,1,1
9832,15593283,2,1,1
2100,15593295,1,1,1
1244,15593331,1,0,1
7316,15593345,2,1,1
352,15593365,1,1,1
6568,15593425,1,0,0
6364,15593454,1,1,0
5043,15593468,2,1,1
1604,15593470,1,1,1
9939,15593496,1,0,0
9085,15593499,1,1,0
8384,15593501,2,1,0
6767,15593510,1,1,1
4033,15593555,2,1,1
514,15593601,1,1,1
7731,15593622,2,0,1
4356,15593636,1,1,0
8725,15593683,2,1,0
7487,15593694,2,0,0
3122,15593715,1,1,0
3410,15593736,1,0,0
919,15593773,2,0,0
9555,15593778,3,1,0
468,15593782,3,1,0
4471,15593795,1,1,0
7449,15593834,1,0,0
3680,15593897,2,1,1
4528,15593900,1,0,1
6854,15593943,1,1,1
5407,15593954,1,0,0
7201,15593959,1,1,1
1043,15593969,1,1,0
1127,15593973,1,1,0
4655,15593976,4,0,0
6769,15594039,2,1,0
3298,15594041,1,1,0
2870,15594084,2,1,0
7239,15594133,1,1,0
5569,15594270,2,1,1
7061,15594305,2,1,0
5934,15594340,1,1,0
2147,15594349,1,0,1
8099,15594391,1,0,0
1602,15594404,2,1,0
139,15594408,1,1,0
4916,15594409,2,1,1
7865,15594436,2,1,1
9337,15594450,1,1,0
5420,15594456,1,1,1
4959,15594502,2,1,0
6804,15594515,2,0,0
6677,15594556,2,1,1
9388,15594576,1,0,0
3076,15594577,2,1,1
619,15594594,1,1,1
9963,15594612,1,0,0
7656,15594651,1,0,1
2264,15594685,2,0,0
368,15594720,2,1,1
3214,15594762,1,1,1
9591,15594786,1,1,1
7109,15594812,2,0,1
196,15594815,1,1,1
3558,15594827,2,0,1
1474,15594862,2,0,0
1208,15594864,1,1,1
3520,15594878,1,1,0
307,15594898,1,1,1
1939,15594902,1,0,1
9808,15594915,2,0,1
214,15594917,1,1,1
5957,15594928,1,1,0
7585,15595010,2,0,0
9665,15595036,1,1,0
6423,15595037,1,0,1
434,15595039,1,1,0
3924,15595047,2,0,0
1465,15595067,2,1,1
2707,15595071,1,1,1
2961,15595135,1,1,0
4485,15595136,2,1,1
5426,15595153,2,0,0
5325,15595158,2,1,1
4467,15595160,2,1,1
6262,15595162,1,0,0
1813,15595221,1,1,0
2971,15595228,1,0,1
1587,15595282,2,1,0
1630,15595303,1,1,1
2968,15595324,3,0,0
8704,15595350,2,1,0
2811,15595388,2,1,1
4468,15595391,2,1,0
8004,15595426,2,1,1
549,15595440,2,1,1
6964,15595447,1,1,0
2472,15595537,2,1,0
6474,15595557,2,1,0
2388,15595588,2,0,1
4755,15595592,1,1,0
4478,15595609,2,0,0
9149,15595640,2,0,0
3969,15595657,1,0,1
8049,15595713,1,1,1
2341,15595728,1,0,0
523,15595766,2,1,1
2040,15595831,1,1,1
5485,15595842,1,0,0
8032,15595874,2,1,0
2791,15595883,1,1,1
2979,15595917,1,0,1
3411,15595937,2,0,0
7783,15595991,1,1,1
6447,15596011,1,1,1
7734,15596013,1,0,0
1436,15596021,2,1,0
2802,15596060,1,1,1
6788,15596074,1,1,1
2566,15596088,2,0,1
9805,15596136,1,1,1
7209,15596165,2,1,1
244,15596175,1,1,1
1313,15596181,1,1,1
9480,15596212,2,0,0
4256,15596228,2,1,0
5093,15596303,2,1,0
6611,15596339,1,0,1
7853,15596379,1,0,1
1768,15596397,2,1,1
9847,15596405,2,1,1
1739,15596414,1,1,0
4374,15596455,1,0,0
1321,15596493,2,1,1
3190,15596522,2,1,0
1353,15596552,1,1,1
4414,15596575,2,1,1
9629,15596624,2,1,1
5735,15596647,1,1,1
5336,15596649,1,1,0
1425,15596671,1,0,0
3625,15596710,1,0,1
5601,15596713,2,1,1
3207,15596761,1,1,0
7052,15596797,2,1,1
1124,15596800,1,1,1
6959,15596808,1,1,0
9923,15596811,1,1,0
5474,15596863,1,1,1
4668,15596870,1,1,0
829,15596914,2,1,1
821,15596939,2,1,0
4974,15596962,2,1,1
5583,15596972,1,0,0
4090,15596979,2,1,1
3275,15596984,1,1,1
6086,15596992,1,1,0
2865,15597033,1,1,1
9381,15597109,1,0,1
1529,15597131,1,1,1
1289,15597239,1,1,0
2765,15597265,2,0,1
8414,15597309,2,0,0
9016,15597385,2,0,1
3806,15597394,1,0,0
8687,15597467,2,1,1
4751,15597487,1,1,1
7106,15597536,1,0,0
8481,15597591,1,1,1
431,15597602,1,1,1
6216,15597610,1,1,1
7050,15597709,2,1,0
9670,15597739,1,1,0
8686,15597885,2,1,1
2580,15597896,1,1,0
2207,15597901,1,1,1
1870,15597909,1,1,0
4015,15597914,4,1,1
2795,15597930,1,0,0
22,15597945,2,1,0
9053,15597949,1,1,0
2726,15597951,1,1,1
8095,15597957,2,0,1
5594,15597968,1,1,0
8395,15597983,1,1,1
2905,15598044,1,1,1
9306,15598046,2,1,0
3203,15598070,1,1,0
2531,15598086,1,1,0
1968,15598088,2,1,1
6489,15598097,2,1,0
6526,15598157,1,1,0
5402,15598161,2,1,0
6155,15598162,1,1,1
2515,15598175,2,1,0
6608,15598259,1,1,0
7463,15598266,1,1,1
4178,15598275,2,1,1
9894,15598331,1,1,0
7815,15598338,2,0,0
8282,15598485,1,1,1
331,15598493,2,0,1
6308,15598510,2,1,1
7857,15598521,2,0,0
6866,15598536,1,0,1
7609,15598574,2,0,1
7660,15598586,1,1,1
7457,15598614,2,1,0
5001,15598695,2,0,1
3566,15598700,2,0,1
6582,15598744,1,1,1
1444,15598751,3,0,0
1475,15598782,2,0,1
7149,15598802,2,0,1
6953,15598838,1,1,1
3058,15598840,1,1,0
1323,15598846,1,1,0
510,15598883,2,1,1
4291,15598884,1,1,1
7930,15598892,2,0,0
5050,15598894,1,0,0
8807,15598940,2,1,1
9432,15598948,1,0,1
6413,15598982,1,0,1
3909,15599004,1,1,1
6666,15599024,2,0,1
6791,15599074,1,0,1
3334,15599078,1,1,0
2922,15599081,1,1,1
6920,15599084,1,1,1
4140,15599090,1,1,1
8865,15599124,2,1,0
5326,15599126,1,1,1
1068,15599131,2,1,0
7476,15599152,1,0,0
8169,15599182,2,1,1
107,15599195,1,1,1
9483,15599211,2,1,0
2391,15599251,2,1,0
1207,15599268,2,1,0
7495,15599272,1,1,1
940,15599289,1,1,0
2642,15599301,1,0,1
8684,15599329,4,0,1
8561,15599386,1,1,1
4123,15599403,2,1,1
3588,15599410,2,1,0
843,15599433,1,0,1
7014,15599440,2,1,0
4157,15599452,2,1,0
3061,15599533,2,1,1
7613,15599535,1,1,1
1551,15599552,2,1,1
6792,15599591,2,1,0
911,15599660,2,1,1
2133,15599722,2,1,1
248,15599792,2,1,1
2748,15599829,2,1,1
3784,15599860,1,1,1
4254,15599869,1,1,1
1507,15599956,2,0,0
8310,15599976,2,1,0
7589,15600027,2,1,1
8147,15600086,1,1,1
2700,15600103,1,1,1
9815,15600106,2,0,0
1646,15600110,1,1,0
7831,15600173,2,1,1
5649,15600174,1,0,1
527,15600258,2,1,1
9118,15600280,2,0,0
686,15600337,1,0,0
5415,15600357,2,1,0
3163,15600379,1,0,1
5867,15600392,2,0,1
9221,15600399,1,1,0
890,15600462,1,0,1
4958,15600478,1,1,0
6449,15600510,2,1,0
2907,15600575,2,1,0
1020,15600583,1,1,0
3394,15600626,2,1,1
550,15600651,3,1,1
3519,15600688,2,0,0
4001,15600692,2,1,0
1236,15600700,1,1,1
4273,15600708,1,1,1
1833,15600710,1,1,0
6424,15600720,1,1,0
2626,15600724,1,1,0
1955,15600734,2,1,1
789,15600739,2,1,0
120,15600781,2,1,0
7820,15600792,2,0,1
5756,15600813,1,1,1
1408,15600821,1,1,1
5967,15600832,1,1,0
2631,15600879,2,1,0
15,15600882,2,1,1
3963,15600911,1,1,0
8210,15600912,2,1,1
2814,15600934,1,1,0
203,15600974,1,0,1
7089,15600975,1,1,0
1563,15600991,2,1,1
1184,15600992,2,1,1
1164,15600997,2,0,1
1781,15601008,2,1,0
8485,15601012,1,1,0
924,15601026,1,1,1
8074,15601030,1,1,1
6035,15601045,2,0,0
9255,15601116,2,1,1
4813,15601172,1,1,0
3381,15601184,2,1,0
4759,15601263,2,1,0
332,15601274,1,1,0
8091,15601324,2,1,1
6830,15601351,1,1,1
5692,15601383,1,1,0
5496,15601387,2,1,0
8453,15601410,3,1,1
5758,15601417,2,1,1
5630,15601503,2,0,0
3234,15601550,1,1,1
8466,15601569,1,1,0
855,15601589,2,0,1
5138,15601594,4,1,0
6845,15601627,1,0,0
3992,15601659,2,1,0
1146,15601688,1,1,0
7998,15601719,1,1,0
9327,15601787,1,0,1
3711,15601796,1,1,1
5990,15601811,1,0,0
327,15601848,2,1,0
9402,15601857,1,0,0
3609,15601873,1,1,0
2588,15601892,2,0,1
9630,15601977,1,0,1
1019,15602010,1,1,0
9151,15602030,1,1,1
2307,15602034,1,1,0
7694,15602043,2,0,0
966,15602084,1,1,1
3658,15602124,2,1,1
47,15602280,1,1,1
5068,15602282,1,1,1
109,15602312,1,0,0
8321,15602354,1,1,0
3056,15602373,2,1,0
4676,15602405,1,1,0
7471,15602456,2,1,1
5836,15602479,1,1,1
1516,15602497,1,0,1
5377,15602500,1,0,1
2091,15602551,2,1,0
3817,15602554,2,0,1
5533,15602572,2,1,1
8127,15602647,1,1,1
3664,15602731,1,1,0
2618,15602735,4,0,1
3837,15602797,3,0,1
3993,15602811,2,0,0
6397,15602812,2,0,1
3951,15602841,2,0,1
1764,15602844,1,0,0
6395,15602845,2,1,0
4990,15602851,1,1,0
5294,15602909,2,1,1
2018,15602929,1,0,0
8775,15602934,2,1,0
5442,15602979,1,1,0
4283,15602994,1,0,1
8358,15603035,2,1,1
660,15603065,2,1,0
8477,15603082,2,0,0
2027,15603088,2,0,1
8138,15603096,1,0,0
9647,15603111,1,1,0
622,15603134,1,0,1
9603,15603135,1,0,0
475,15603156,2,1,0
3942,15603170,1,1,0
612,15603203,2,1,0
2112,15603216,2,1,0
9657,15603221,1,0,1
2902,15603246,2,1,1
8789,15603247,1,1,0
3082,15603319,1,0,0
637,15603323,2,0,0
8224,15603328,1,1,1
9037,15603378,1,0,1
703,15603436,2,0,1
9936,15603454,2,0,1
3350,15603465,2,1,0
9456,15603481,2,1,1
8230,15603550,2,1,0
6222,15603554,3,1,0
7397,15603565,2,1,0
2823,15603582,1,1,0
1014,15603594,2,1,1
3641,15603665,2,1,1
9927,15603674,2,1,1
7121,15603683,2,0,0
6944,15603741,1,1,1
5969,15603743,1,0,1
8123,15603749,1,1,1
8881,15603764,1,1,1
9968,15603794,1,1,1
825,15603830,2,1,0
1787,15603846,2,1,0
2125,15603851,4,0,0
6084,15603880,1,1,1
9746,15603883,2,1,1
2419,15603914,1,1,1
595,15603925,2,0,1
3205,15603942,3,0,1
8662,15604020,1,0,1
592,15604044,1,1,0
2414,15604073,1,1,1
6539,15604093,2,1,1
626,15604119,1,0,0
7441,15604130,1,0,0
9126,15604138,1,0,0
6177,15604146,2,1,1
5715,15604158,2,1,1
7638,15604196,1,1,1
1177,15604217,2,0,0
1098,15604295,2,1,0
1091,15604304,1,1,1
2888,15604314,1,1,0
2372,15604345,1,1,1
99,15604348,2,0,0
3884,15604355,1,1,1
201,15604482,1,1,1
7796,15604497,1,1,0
9709,15604515,2,0,0
7414,15604536,1,0,1
2652,15604544,2,0,1
9054,15604551,2,1,0
3681,15604576,1,1,1
1897,15604588,2,0,1
6570,15604706,1,1,0
9576,15604732,2,0,0
2253,15604782,1,0,1
3834,15604792,2,0,1
1636,15604804,1,1,1
6116,15604813,2,0,1
4527,15604818,1,1,0
9278,15604832,1,1,1
4584,15604891,2,1,0
7622,15604963,2,0,0
2963,15605000,3,1,1
4742,15605020,2,1,0
3876,15605036,1,1,1
1808,15605037,1,0,1
6813,15605059,1,1,0
9680,15605067,2,1,0
8436,15605072,1,1,1
5609,15605113,1,1,1
9487,15605130,1,1,1
6106,15605134,2,1,0
8507,15605215,2,0,1
1805,15605263,1,0,1
6823,15605264,2,1,1
1830,15605275,1,0,0
7445,15605276,2,1,1
1702,15605279,4,1,1
787,15605284,2,1,1
1957,15605286,2,1,1
4340,15605293,2,1,1
3053,15605327,2,1,1
4062,15605333,1,1,0
9213,15605339,2,1,1
7502,15605341,1,1,1
4386,15605375,1,1,0
6753,15605424,1,1,0
4360,15605425,1,1,0
628,15605447,1,1,0
6838,15605455,2,1,0
230,15605461,1,1,0
9212,15605531,2,1,0
8299,15605534,1,0,0
9990,15605622,2,1,1
4171,15605665,2,1,1
3861,15605666,1,1,1
9926,15605672,1,1,1
8645,15605673,2,0,0
3313,15605684,1,1,0
8306,15605698,3,1,1
9115,15605737,2,1,0
5541,15605742,1,1,0
7024,15605791,2,1,0
9341,15605804,2,1,0
4521,15605826,3,1,0
7990,15605827,2,0,0
2129,15605835,2,0,1
7363,15605872,1,1,1
8185,15605916,1,1,0
973,15605918,2,0,0
970,15605926,2,0,1
1541,15605950,2,1,1
1144,15605965,2,1,1
1483,15605968,1,1,1
7840,15606003,2,1,1
9352,15606076,1,1,1
9163,15606097,1,1,1
8802,15606115,1,1,1
4122,15606133,2,0,1
953,15606149,1,0,1
5710,15606158,1,1,0
5302,15606177,2,1,0
9996,15606229,2,1,0
7757,15606232,1,1,1
2379,15606267,1,1,1
4940,15606273,2,0,0
2910,15606274,2,1,1
4802,15606310,1,0,1
5058,15606386,3,1,0
5482,15606397,1,0,1
6047,15606435,2,0,1
7931,15606436,2,0,0
3254,15606472,1,1,1
2452,15606507,2,1,0
9443,15606552,2,1,1
7668,15606554,1,0,1
8176,15606601,2,1,0
2028,15606613,1,1,0
4027,15606641,3,1,1
3444,15606755,2,1,0
2897,15606836,1,0,1
1795,15606841,2,1,0
6886,15606849,1,1,1
6466,15606855,2,1,1
6686,15606861,2,1,0
6002,15606887,1,1,0
9098,15606901,2,1,0
3674,15606915,1,1,0
9360,15606944,1,1,0
677,15607040,2,1,0
5935,15607065,1,0,0
292,15607098,2,1,0
9684,15607112,2,0,1
1571,15607133,2,1,1
4045,15607142,1,1,1
609,15607170,2,1,1
7791,15607176,1,1,1
260,15607178,1,1,1
5271,15607230,2,1,1
3646,15607263,1,0,1
8115,15607269,2,1,1
4534,15607275,2,0,1
4262,15607278,1,1,1
9682,15607301,1,1,1
574,15607312,2,1,1
4687,15607314,1,1,0
9251,15607330,1,0,1
1946,15607347,1,0,0
1806,15607381,2,1,0
5808,15607395,2,1,0
8133,15607485,2,0,0
5592,15607509,2,1,0
6554,15607526,1,1,0
1233,15607537,1,1,0
8220,15607560,2,1,1
3738,15607577,1,1,1
1230,15607598,2,1,1
6122,15607629,2,1,0
9664,15607634,2,0,1
8548,15607690,2,0,0
1785,15607691,1,1,1
1485,15607713,2,1,1
7380,15607746,1,1,1
3737,15607748,2,1,1
5375,15607753,1,0,1
5833,15607786,1,0,1
2401,15607827,2,1,1
2423,15607837,1,1,1
8963,15607874,1,0,1
9841,15607877,2,0,1
5193,15607884,2,1,1
7232,15607986,1,1,1
7297,15607988,1,1,0
8987,15607990,1,1,1
2511,15607993,1,1,1
6165,15608109,2,0,1
998,15608114,1,0,1
3508,15608166,1,1,1
7954,15608209,2,1,0
3312,15608226,1,1,1
2730,15608230,2,1,0
9089,15608246,1,1,1
5754,15608328,2,0,0
6280,15608338,4,1,0
3727,15608344,3,1,0
9312,15608381,1,1,0
1907,15608387,2,1,0
4125,15608406,1,1,0
5604,15608408,2,1,0
5236,15608528,4,1,1
5856,15608541,1,1,0
9585,15608588,1,1,1
7071,15608595,1,0,1
1455,15608653,1,1,1
7152,15608688,2,1,0
8636,15608701,1,1,0
8247,15608726,2,1,1
6548,15608760,1,1,1
7497,15608804,1,1,1
8227,15608845,1,1,0
5850,15608873,1,0,0
2090,15608886,2,0,0
7658,15608916,1,1,1
8124,15608956,1,0,0
847,15608968,2,0,0
5012,15609011,1,1,0
8144,15609058,1,0,1
7156,15609070,3,1,1
9200,15609083,1,1,0
6883,15609160,2,0,0
9288,15609176,2,0,1
9786,15609187,2,0,0
6514,15609254,2,1,1
605,15609286,1,1,1
4236,15609299,1,1,0
4268,15609319,1,1,1
7012,15609356,2,0,0
3679,15609458,1,1,1
3628,15609475,1,1,1
1284,15609510,1,0,1
9787,15609521,2,1,1
3929,15609545,1,0,1
6189,15609558,2,1,1
2179,15609562,1,1,0
115,15609618,2,0,1
4143,15609623,1,1,0
3155,15609637,2,0,1
9744,15609643,2,0,1
3075,15609653,1,1,0
3179,15609669,2,1,1
4075,15609676,1,1,0
3695,15609704,1,1,0
9698,15609735,2,0,0
7600,15609758,1,1,0
9510,15609804,2,1,0
7225,15609823,2,0,0
1342,15609824,3,1,0
6014,15609899,1,1,0
8411,15609913,1,1,0
7775,15609928,2,0,1
8313,15609977,1,1,0
7540,15609987,1,1,0
2191,15609998,1,1,0
4804,15610002,2,1,1
7031,15610042,1,1,0
2220,15610056,2,0,1
9353,15610090,2,1,0
4121,15610105,2,1,1
3054,15610140,2,1,0
4193,15610147,2,0,1
138,15610156,1,0,1
3938,15610165,2,1,1
8843,15610226,2,0,0
4677,15610271,1,1,0
2218,15610337,1,1,0
8335,15610343,2,1,1
2135,15610355,1,1,0
5801,15610379,1,1,1
1255,15610383,4,1,0
3037,15610403,2,1,0
6728,15610416,1,1,0
9768,15610419,1,1,1
2851,15610426,1,0,1
9177,15610433,2,1,0
1799,15610446,3,0,0
9874,15610454,1,1,1
9586,15610557,2,1,1
2229,15610594,2,1,0
9072,15610643,1,1,0
6909,15610653,2,1,1
2054,15610686,1,0,0
8178,15610711,1,0,0
9003,15610727,1,1,0
6624,15610753,1,1,1
4809,15610755,1,1,1
2774,15610765,2,0,0
3962,15610781,1,1,0
3025,15610801,1,0,1
3647,15610900,1,1,0
3449,15610903,1,1,0
6626,15610912,1,1,0
4510,15610930,1,1,0
7917,15610936,2,1,0
5759,15610972,2,0,0
4715,15611024,1,0,1
2309,15611029,1,1,0
9074,15611058,2,1,1
442,15611088,2,1,0
2672,15611105,2,0,1
6171,15611157,1,1,0
6844,15611171,1,1,1
6257,15611186,1,1,1
7522,15611189,1,0,0
3220,15611191,2,1,1
8573,15611223,2,1,0
9908,15611247,2,1,0
6745,15611287,2,0,1
9153,15611315,1,1,0
7292,15611318,1,1,0
170,15611325,2,0,0
6335,15611329,2,1,1
6273,15611331,1,1,1
9956,15611338,2,1,1
8641,15611365,1,0,0
4162,15611371,1,1,1
7528,15611409,2,0,0
3269,15611430,1,1,0
4321,15611544,2,1,0
4071,15611551,2,0,1
371,15611579,1,1,1
4881,15611580,1,1,0
8901,15611599,2,1,1
5770,15611612,1,1,0
8592,15611635,1,0,1
6117,15611644,1,0,1
6794,15611669,1,0,1
7616,15611682,1,1,1
4309,15611699,1,1,0
8350,15611729,1,1,1
7841,15611756,2,1,1
357,15611759,2,1,1
9207,15611767,1,0,0
9319,15611786,1,0,1
7669,15611794,2,1,1
3404,15611800,2,1,1
5467,15611848,1,0,1
2571,15611905,1,1,0
9198,15611947,1,1,0
4590,15611961,2,1,0
7281,15611973,2,1,1
2586,15612030,2,1,1
6947,15612043,1,1,1
2011,15612050,1,1,1
1274,15612064,2,1,0
2466,15612071,1,0,1
210,15612087,1,0,1
3448,15612092,1,1,0
5924,15612095,1,1,0
9167,15612103,1,1,1
1339,15612108,1,1,1
2144,15612109,2,1,1
6024,15612139,1,0,1
5125,15612140,1,1,1
398,15612187,1,1,0
2326,15612193,2,1,0
6557,15612207,1,0,1
145,15612350,1,1,0
6739,15612358,2,1,1
7881,15612418,2,0,0
6158,15612444,2,1,0
3893,15612455,1,1,1
3236,15612465,2,1,1
8472,15612478,3,1,0
1406,15612494,1,1,0
4009,15612505,1,1,0
4973,15612524,1,1,0
730,15612525,1,0,0
8383,15612594,2,1,1
2650,15612615,2,1,0
1725,15612627,2,1,0
4526,15612633,1,0,1
5341,15612667,1,1,0
8894,15612670,2,1,1
7728,15612729,2,1,1
3529,15612769,1,1,1
1706,15612771,1,1,1
1800,15612776,2,1,1
9724,15612832,1,0,0
4355,15612893,1,1,0
5690,15612931,1,1,1
735,15612966,1,0,1
3177,15613014,2,1,0
4541,15613017,1,1,0
9637,15613048,1,1,1
366,15613085,1,1,1
2270,15613097,2,0,1
5183,15613102,1,1,1
5573,15613140,1,1,1
1351,15613141,1,1,1
172,15613172,2,1,0
6584,15613180,1,1,1
2435,15613189,1,1,0
7793,15613197,2,1,0
3713,15613216,1,1,0
1403,15613282,1,1,0
8190,15613292,2,1,0
807,15613319,1,0,0
2411,15613326,1,1,0
7925,15613337,2,1,1
7766,15613427,2,0,0
6779,15613463,2,1,1
1815,15613471,2,1,1
9544,15613518,1,0,1
3642,15613623,1,1,1
937,15613630,1,1,1
2001,15613656,1,1,1
7645,15613673,1,1,0
7599,15613699,1,1,0
2145,15613712,2,1,0
2328,15613713,1,1,1
5301,15613734,2,1,1
988,15613749,1,1,0
488,15613772,1,1,1
465,15613786,2,1,1
9482,15613787,1,1,0
4917,15613816,1,0,1
1228,15613844,2,1,0
106,15613854,2,1,1
682,15613880,1,0,1
4998,15613886,1,1,0
6191,15613923,1,0,1
5662,15613945,2,1,0
7903,15613962,2,0,1
2299,15614034,2,1,1
77,15614049,2,1,1
6663,15614054,2,0,1
4609,15614103,1,0,1
7993,15614137,2,1,0
7773,15614168,1,1,0
3132,15614187,2,0,1
4888,15614213,1,1,0
864,15614215,2,0,1
1137,15614220,2,0,1
3509,15614230,2,1,1
3562,15614302,2,1,0
5563,15614361,1,1,1
4488,15614365,1,0,0
3074,15614420,2,1,1
3923,15614491,2,1,0
6252,15614520,1,1,0
5260,15614635,1,0,1
8883,15614643,2,1,0
3535,15614687,2,1,1
5151,15614716,1,1,1
4854,15614740,2,1,1
4882,15614778,2,1,0
589,15614782,1,1,0
7227,15614813,1,1,0
1536,15614818,1,0,1
3066,15614827,1,1,1
6448,15614834,1,0,1
9281,15614847,1,0,1
2567,15614878,1,1,1
4971,15614893,1,1,1
6690,15614923,1,0,1
2332,15614929,2,1,0
2357,15614934,1,1,0
8202,15614936,1,0,1
6997,15614962,1,1,1
5588,15615004,2,1,1
1572,15615012,1,1,0
4921,15615016,2,1,1
2089,15615020,2,0,1
1356,15615029,1,1,1
1256,15615032,2,1,1
6098,15615050,2,1,1
3986,15615091,2,1,1
2106,15615096,2,1,1
3862,15615126,2,0,0
4738,15615140,1,1,1
7546,15615176,2,1,0
7911,15615177,1,1,1
4212,15615207,1,1,1
8740,15615219,1,0,1
5648,15615245,1,1,1
5024,15615254,1,1,0
7672,15615296,1,1,0
4944,15615322,2,1,1
9730,15615330,2,1,1
8162,15615352,2,0,1
9860,15615430,1,1,1
9450,15615444,2,1,1
1951,15615456,1,1,0
546,15615457,2,1,0
6696,15615473,2,0,0
6826,15615477,2,0,0
2224,15615575,2,1,1
420,15615624,2,0,0
7611,15615670,1,1,1
9395,15615753,1,1,1
6326,15615797,1,1,1
3765,15615820,1,1,1
6324,15615828,1,0,0
7088,15615832,1,0,1
4815,15615896,2,1,0
9615,15615931,2,0,1
6613,15615938,1,0,1
2809,15615991,1,1,1
9171,15616028,3,0,1
7824,15616029,2,1,0
7934,15616088,1,0,1
6225,15616122,2,1,1
5114,15616152,1,1,0
8812,15616168,1,1,1
9836,15616172,2,1,0
6744,15616213,1,1,0
6206,15616221,1,0,0
3874,15616240,2,1,1
8844,15616270,1,0,1
1223,15616280,1,1,0
1110,15616330,2,1,0
8847,15616365,2,1,0
9839,15616367,1,0,0
2335,15616380,2,0,0
5596,15616431,1,0,1
1209,15616451,1,1,1
4296,15616454,1,0,1
5433,15616471,1,1,1
8044,15616525,1,0,0
1149,15616529,1,1,1
7885,15616530,1,0,0
51,15616550,2,1,0
4376,15616555,1,1,0
6471,15616630,1,1,0
3672,15616666,2,0,1
8019,15616676,1,1,0
2602,15616700,2,1,1
1245,15616709,2,0,0
8946,15616745,1,1,1
3961,15616811,1,0,1
8509,15616833,2,1,1
4404,15616859,4,1,0
3607,15616922,2,1,1
4096,15616929,1,0,1
2141,15616931,1,1,0
6231,15616954,2,0,1
8612,15617029,2,1,0
8784,15617052,1,1,0
7328,15617065,1,1,0
1269,15617078,1,1,0
4570,15617082,1,1,1
3041,15617134,2,1,0
2477,15617136,1,1,1
5095,15617166,1,1,0
2549,15617197,2,1,1
6943,15617206,2,1,0
4807,15617252,1,1,0
6258,15617301,1,1,0
8296,15617304,2,1,1
6145,15617320,1,1,0
6551,15617331,1,1,1
7043,15617348,2,0,0
7937,15617401,2,1,0
5837,15617419,2,1,1
9781,15617432,1,1,1
9108,15617434,1,0,1
9498,15617454,2,0,1
9055,15617476,2,0,1
2916,15617482,1,1,0
7950,15617486,1,0,0
5460,15617507,2,1,0
1590,15617518,1,1,1
8437,15617538,2,0,0
1712,15617603,2,1,1
2083,15617617,2,1,1
1996,15617648,2,1,1
4406,15617655,2,1,1
9494,15617657,1,1,1
1490,15617705,1,0,1
5141,15617790,2,0,0
2878,15617866,2,1,1
3137,15617877,2,1,1
1241,15617934,1,1,1
1383,15617982,2,1,0
7548,15617991,1,1,1
1559,15618018,2,0,1
9513,15618155,1,1,1
9947,15618171,2,0,1
1107,15618182,2,0,0
8765,15618203,2,1,1
3391,15618213,1,1,1
2737,15618225,2,1,0
4852,15618239,1,1,0
6338,15618243,1,1,1
5775,15618245,2,1,0
3886,15618255,2,1,0
7676,15618258,1,1,0
1569,15618314,1,1,1
6926,15618363,1,1,1
6836,15618391,2,1,1
4053,15618401,2,1,1
7029,15618410,1,0,0
7904,15618437,2,0,1
8079,15618446,2,1,1
8266,15618562,1,1,0
3308,15618566,2,1,1
1549,15618581,2,1,1
8882,15618647,1,1,1
4741,15618661,1,1,1
4363,15618695,1,0,1
7309,15618703,1,0,1
9623,15618750,1,1,0
2687,15618765,1,0,1
4713,15618774,1,1,0
6741,15618816,1,0,1
1545,15618926,2,1,1
2806,15618936,1,1,0
9509,15618950,2,1,1
7800,15619016,2,1,1
1402,15619029,2,1,0
8755,15619045,2,0,1
8455,15619083,2,1,1
3052,15619087,1,1,1
8790,15619116,2,0,1
9391,15619130,2,1,1
5042,15619238,2,1,0
2817,15619280,2,1,0
3,15619304,3,1,0
8088,15619340,2,1,0
1838,15619343,2,1,0
41,15619360,1,1,0
3133,15619407,1,1,1
3438,15619436,1,0,0
3222,15619465,2,0,1
6085,15619494,1,1,1
9859,15619514,1,1,0
959,15619529,1,0,0
6154,15619537,2,1,1
6730,15619608,1,1,0
4876,15619616,2,0,0
1239,15619626,2,0,1
3011,15619653,1,1,0
9492,15619674,1,1,1
9819,15619699,1,1,0
816,15619708,2,1,0
4778,15619801,2,0,1
613,15619857,1,1,1
2288,15619889,1,1,0
8523,15619892,2,1,0
9595,15619898,2,1,1
6627,15619932,1,0,1
2454,15619935,1,1,1
8822,15619953,1,1,0
272,15619955,3,1,0
3952,15619972,1,0,0
5180,15620000,2,1,1
3756,15620030,1,0,0
7525,15620103,1,1,1
4753,15620111,1,1,0
3873,15620123,1,0,0
698,15620204,2,1,1
3921,15620268,1,1,0
3917,15620276,3,1,1
3708,15620323,2,1,0
4997,15620341,2,1,0
72,15620344,1,1,0
5282,15620372,2,0,0
2606,15620398,2,1,0
9081,15620443,2,1,1
395,15620505,1,1,1
1415,15620507,1,1,1
9621,15620557,1,0,1
7633,15620570,1,1,0
9743,15620577,2,1,1
