RowNumber,CustomerId,Tenure,CreditScore,Balance,EstimatedSalary
754,15661526,2,815,110777.26,2383.59
755,15685997,5,838,166733.92,14279.44
756,15660101,9,803,157120.86,141300.53
757,15637979,2,664,127160.78,78140.75
758,15815364,2,736,,117431.1
759,15647099,9,633,156091.97,72008.61
760,15625944,5,664,98668.18,60887.58
761,15583212,5,600,134022.06,194764.83
762,15582741,5,693,124151.09,88705.14
763,15637876,6,663,77253.5,35817.97
764,15622750,1,742,114292.48,31520.4
765,15672056,2,710,140080.32,157908.19
766,15812351,2,710,135277.96,142200.15
767,15810864,2,700,,182055.36
768,15677921,9,720,115920.62,157552.08
769,15724296,2,684,119782.72,120284.67
770,15685329,1,531,114715.71,24506.95
771,15584091,2,742,129748.54,47271.61
772,15640442,4,717,129722.57,41176.6
773,15639314,2,589,,9468.64
774,15685320,3,767,139180.2,123880.19
775,15789158,6,636,113599.74,158887.09
776,15752137,7,648,134944,117036.38
777,15712551,7,622,116922.25,120415.61
778,15628936,9,692,118945.09,16064.25
779,15797227,8,754,,52615.62
780,15769974,8,679,119182.73,121210.09
781,15737051,8,639,,192247.35
782,15585595,1,774,71264.02,68759.57
783,15654060,2,517,,75937.47
784,15745196,8,571,,84569.13
785,15571221,7,747,116313.57,190696.35
786,15660155,5,792,92140.15,67468.67
787,15605284,1,688,,104435.94
788,15694366,2,714,177640.09,47166.55
789,15600739,0,562,,119899.52
790,15653253,8,704,167997.6,173498.45
791,15763431,2,698,82275.35,93249.26
792,15643696,3,611,,142917.54
793,15707473,6,850,111962.99,111755.8
794,15769504,1,743,131736.88,108543.21
795,15776807,1,654,,180345.44
796,15686870,8,761,108239.11,99444.02
797,15668747,9,702,98444.19,109563.28
798,15766908,3,488,114540.38,92568.07
799,15570134,6,683,187530.66,37976.36
800,15567367,9,601,133636.16,103315.74
801,15747542,7,605,,173952.5
802,15762238,0,671,84745.03,34673.98
803,15681554,7,614,120599.38,46163.44
804,15712825,9,511,,140676.98
805,15640280,4,850,127771.35,151738.54
806,15756026,9,790,,14679.81
807,15613319,0,793,,175544.02
808,15798906,5,628,,181964.6
809,15708917,10,598,167772.96,136886.86
810,15778463,6,657,95845.6,122218.23
811,15699430,10,618,,180439.75
812,15649992,7,681,134714.7,190419.81
813,15578980,3,516,,58685.59
814,15775306,8,421,122384.22,89017.38
815,15641655,2,700,,50051.42
816,15619708,5,745,157993.15,146041.45
817,15734565,8,696,,191166.09
818,15806438,2,580,123331.36,103516.08
819,15591969,9,497,75263.16,164825.04
820,15747807,6,720,137824.03,172557.77
821,15596939,4,659,132578.92,84320.94
822,15716155,5,841,156021.31,122662.98
823,15765311,8,642,,72085.1
824,15757811,9,732,137453.43,110932.24
825,15603830,4,600,,143635.36
826,15660602,8,464,164284.72,3710.34
827,15660535,5,680,,179843.33
828,15666633,1,758,,10643.38
829,15596914,2,630,112373.49,131167.98
830,15639788,10,577,,10553.31
831,15695846,6,684,,130928.22
832,15726234,5,708,,157003.99
833,15797964,1,732,154333.82,138527.56
834,15625881,3,634,111432.77,167032.49
835,15780628,6,633,,41642.29
836,15575883,2,559,137390.11,9677
837,15585036,3,694,,147012.22
838,15589488,5,686,111642.08,80553.87
839,15585888,3,553,,30730.95
840,15727915,4,507,83543.37,140134.43
841,15707567,6,732,145338.76,91936.1
842,15737792,1,818,186796.37,178252.63
843,15599433,8,660,58641.43,198674.08
844,15672012,5,773,,28266.9
845,15806983,3,640,137148.68,92381.01
846,15592222,7,505,80001.23,135180.11
847,15608968,6,714,86402.52,27330.59
848,15586959,5,468,,125305.34
849,15646558,1,611,122874.74,149648.45
850,15725811,0,705,97544.29,59887.15
851,15572265,1,646,170826.55,45041.32
852,15794048,1,667,97133.92,113316.77
853,15677610,8,511,153895.65,39087.42
854,15745012,6,653,,7330.59
855,15601589,8,675,,95463.29
856,15686436,4,523,,167848.02
857,15693864,5,567,134956.02,93953.84
858,15760550,7,741,143637.58,174227.66
859,15686137,9,456,147506.25,135399.21
860,15809087,1,598,,195635.3
861,15807663,8,667,190227.46,97508.04
862,15809100,2,548,172448.77,188083.77
863,15794916,7,725,113980.21,116704.25
864,15614215,6,717,,97614.87
865,15805449,4,594,,186884.04
866,15686983,10,678,76968.12,131501.72
867,15808017,1,545,88293.13,24302.95
868,15756804,1,636,170833.46,110510.28
869,15646810,6,603,108122.39,108488.33
870,15710424,4,435,,197015.2
871,15799422,8,535,,27689.77
872,15692750,7,629,129818.39,9217.55
873,15794549,2,722,163943.89,15068.18
874,15803764,7,561,,7797.01
875,15674840,5,645,101430.3,4400.32
876,15653762,9,501,117301.66,182025.95
877,15581229,1,502,173340.83,122763.95
878,15800228,4,652,,38152.01
879,15656333,3,574,134348.57,63163.99
880,15697497,9,518,105525.65,73418.29
881,15585362,6,749,,17978.68
882,15571928,4,679,,115136.51
883,15785519,6,565,106192.1,149575.59
884,15743007,4,643,45144.43,60917.24
885,15777211,7,515,92113.61,142548.33
886,15721935,7,521,,157878.67
887,15591711,0,739,128366.44,12796.43
888,15625021,2,585,,18657.77
889,15702968,3,733,106545.53,134589.58
890,15600462,8,542,145618.37,10350.74
891,15768104,8,788,141541.25,66013.27
892,15780140,2,435,57017.06,5907.11
893,15585255,9,577,,74077.91
894,15772781,3,703,,77294.56
895,15669987,8,728,125884.95,54359.02
896,15697000,5,728,61825.5,156124.93
897,15733119,8,718,,94820.85
898,15782390,6,621,,155155.25
899,15654700,2,523,102967.41,128702.1
900,15632210,2,657,171770.55,22745.5
901,15642041,1,727,93051.64,71865.31
902,15709737,7,643,161064.64,84294.82
903,15792388,7,645,90612.34,149139.13
904,15786014,5,568,145105.64,185489.11
905,15794580,4,599,,176407.15
906,15675964,9,672,,92027.69
907,15814275,6,685,174912.72,43932.54
908,15724848,1,516,104947.72,115789.25
909,15754713,10,685,135213.71,125777.28
910,15693814,7,806,,18461.9
911,15599660,6,604,116229.85,79633.38
912,15746490,6,648,111201.41,121542.29
913,15566091,4,545,,94739.2
914,15655961,1,756,131899,93302.29
915,15710404,10,569,124525.52,193793.78
916,15775625,6,596,,74835.65
917,15792328,6,475,,56999.9
918,15719856,3,646,47134.75,57236.44
919,15593773,3,784,,81483.64
920,15733114,9,552,,26752.56
921,15797748,5,729,,9200.54
922,15743411,1,609,,22447.85
923,15753337,5,555,,189122.89
924,15601026,1,572,138657.08,16161.82
925,15658485,9,785,70302.48,68600.36
926,15636731,1,714,101609.01,447.73
927,15628303,3,738,,15650.73
928,15633461,5,639,130170.82,149599.62
929,15677135,8,520,133802.29,90304.01
930,15590876,7,764,106234.02,115676.38
931,15790782,6,661,132628.98,38812.67
932,15700476,9,564,103522.75,34338.21
933,15634141,8,708,192390.52,823.36
934,15737795,1,512,,135482.26
935,15790299,9,592,,10656.89
936,15675316,3,619,,116467.35
937,15613630,8,775,109922.61,96823.32
938,15662100,5,850,128605.32,171096.2
939,15668032,4,577,,79881.39
940,15599289,10,724,68598.56,157862.82
941,15754084,1,710,106518.52,127951.81
942,15676521,8,696,,191074.11
943,15804586,6,376,,157333.69
944,15781465,8,675,121326.42,133457.52
945,15729362,8,745,67226.37,130789.6
946,15709295,5,697,82931.85,128373.88
947,15745324,4,599,,194273.2
948,15741336,5,715,118590.41,5684.17
949,15783659,4,659,145981.87,131043.2
950,15620981,3,684,73309.38,21228.34
951,15630328,8,635,130796.33,43250.3
952,15785899,8,789,151607.56,4389.4
953,15606149,9,571,111577.01,189271.9
954,15671139,0,694,107042.74,102284.2
955,15660429,2,665,156371.61,156774.94
956,15571002,4,706,129605.99,69865.49
957,15631681,0,807,,85523.24
958,15731522,8,771,,51219.8
959,15619529,8,531,132576.25,7222.92
960,15628034,6,629,129101.3,23971.33
961,15686164,1,850,108822.4,132173.31
962,15582797,4,685,137948.51,113639.64
963,15753831,7,642,100433.8,39768.59
964,15731815,4,529,96134.11,108732.96
965,15580956,4,683,115888.04,117349.19
966,15602084,5,663,124626.07,78004.5
967,15589805,6,563,139810.34,152417.79
968,15720893,9,637,,26057.08
969,15641009,3,544,84496.71,79972.09
970,15605926,9,649,116854.71,107125.79
971,15805955,10,638,138333.03,47679.14
972,15801488,3,723,,134509.47
973,15605918,5,635,78992.75,153265.31
974,15779711,7,750,97257.41,179883.04
975,15705620,5,730,122453.37,138882.98
976,15685357,8,750,112940.07,9855.81
977,15570060,8,586,132558.26,67046.83
978,15582616,4,520,,56388.63
979,15799515,8,652,133297.24,77764.37
980,15642937,7,550,,130590.35
981,15624729,0,594,197041.8,151912.49
982,15566156,0,749,71497.79,151083.8
983,15792360,7,668,,777.37
984,15807008,6,614,128100.28,69454.24
985,15704770,1,773,124532.78,11723.57
986,15756475,9,551,82293.82,91565.25
987,15655339,1,566,142120.91,79616.37
988,15613749,0,569,151839.26,102299.81
989,15664521,7,659,149620.88,104533.51
990,15681206,3,722,168197.66,140765.57
991,15745527,5,655,93147,66214.13
992,15806926,2,615,97440.02,139816.1
993,15724563,3,752,65046.08,140139.28
994,15782899,7,661,95357.49,102297.15
995,15623521,9,838,123105.88,145765.83
996,15810218,9,610,,83912.24
997,15645621,3,811,,78439.73
998,15608114,7,587,121286.27,6776.92
999,15659557,4,811,167738.82,9903.42
1000,15787772,1,759,104091.29,91561.91
1001,15691111,8,648,121980.56,4027.02
1002,15592089,10,788,,116111.51
1003,15633897,1,725,50880.98,184023.54
1004,15701301,3,646,175159.9,67124.48
1005,15723685,7,601,105514.69,50070.59
1006,15701602,5,521,116497.31,53793.1
1007,15739189,6,561,,45261.47
1008,15573086,7,564,99824.45,36721.4
1009,15569050,6,444,,130009.85
1010,15750765,0,650,,175380.77
1011,15799811,10,724,,127847.25
1012,15698442,3,719,122964.88,138231.7
1013,15655274,4,548,,48673.18
1014,15603594,4,635,,70668.77
1015,15585961,3,496,,199505.53
1016,15686936,5,676,89634.69,169583.18
1017,15770424,7,541,95710.11,49063.42
1018,15587451,7,778,139706.31,63337.19
1019,15602010,5,850,103909.86,60083.11
1020,15600583,1,633,,48606.71
1021,15654673,6,625,173434.9,165580.93
1022,15717164,6,485,102238.01,194010.12
1023,15765014,1,547,179380.74,69263.1
1024,15682639,3,642,,88698.83
1025,15729279,4,718,108691.95,63030.97
1026,15759805,4,582,,59668.81
1027,15767864,6,628,,184230.23
1028,15769948,0,737,133377.8,64050.19
1029,15686345,9,828,,81853.98
1030,15688071,10,609,,154642.91
1031,15681174,1,730,116537.6,145679.6
1032,15667521,3,631,,30781.77
1033,15750243,4,830,,81622.52
1034,15695475,1,645,130131.08,196474.35
1035,15689176,3,663,,176276.1
1036,15652955,0,678,,35113.08
1037,15668958,2,521,107316.09,64299.82
1038,15631054,1,625,,180969.55
1039,15581479,1,523,83181.29,138176.78
1040,15577478,3,714,,86733.61
1041,15780870,3,580,153946.14,7418.92
1042,15692317,5,722,,166376.54
1043,15593969,7,630,135483.17,140881.2
1044,15570417,1,579,,4460.2
1045,15779059,4,670,119624.54,110472.12
1046,15785980,6,588,121132.26,86460.28
1047,15644200,1,807,,16500.66
1048,15793949,4,726,,114020.06
1049,15645103,5,812,54817.55,131660.31
1050,15705860,3,631,107949.45,52449.62
1051,15623828,4,682,,161465.31
1052,15715003,2,625,80816.45,20018.79
1053,15623471,3,607,98205.77,176318.27
1054,15798348,6,600,94684.27,50488.91
1055,15743016,7,602,141604.76,30379.6
1056,15769499,3,545,,161326.73
1057,15798521,3,675,,45348.08
1058,15706534,1,581,122949.14,180251.68
1059,15706186,8,640,81677.22,34925.56
1060,15812197,7,850,80293.98,126555.74
1061,15650933,8,490,155413.06,187921.3
1062,15692991,4,710,,136390.88
1063,15631189,9,613,67111.65,78566.64
1064,15762198,5,812,103818.43,166038.27
1065,15699598,4,723,,140385.33
1066,15692744,4,512,152169.12,38629.3
1067,15688963,10,731,,24998.75
1068,15599131,4,650,214346.96,128815.33
1069,15680303,6,594,,19376.56
1070,15628674,7,844,113348.14,31904.31
1071,15648075,5,686,170935.94,173179.79
1072,15586970,8,695,103023.26,22485.64
1073,15625698,6,624,,196668.51
1074,15790497,6,503,,136506.86
1075,15682618,7,535,111855.04,36278.89
1076,15762937,6,743,140348.56,163254.39
1077,15750929,8,702,,99654.13
1078,15729832,3,658,145512.84,20207.02
1079,15633650,8,677,146720.98,4195.84
1080,15748856,10,664,107209.73,112340.2
1081,15589195,7,766,130933.74,2035.94
1082,15699911,8,461,,132295.95
1083,15663438,0,688,89772.3,177383.68
1084,15692583,5,678,,90284.47
1085,15591257,8,796,,61349.37
1086,15646513,5,803,,196466.83
1087,15708063,2,712,100749.5,70758.37
1088,15696098,10,498,,13892.57
1089,15645517,2,850,,9684.52
1090,15649744,3,628,123981.31,40546.15
1091,15604304,4,539,91622.42,136603.42
1092,15784092,7,732,126195.81,133172.48
1093,15585198,4,715,94267.9,152821.12
1094,15624347,4,651,,147715.83
1095,15621687,0,813,,43169.15
1096,15689081,4,692,,76755.99
1097,15813168,3,756,100717.85,73406.04
1098,15604295,6,543,,176728.28
1099,15724127,4,790,141581.71,98309.27
1100,15673055,7,494,,6203.66
1101,15768201,2,850,148586.64,176791.27
1102,15782219,9,703,,50679.48
1103,15746410,7,432,,150580.88
1104,15780144,2,512,123403.85,80120.19
1105,15590476,7,589,,151645.96
1106,15624293,3,514,106511.85,55072.32
1107,15618182,2,678,,115068.99
1108,15660316,1,420,135549.9,149471.13
1109,15678886,7,679,110555.37,46522.68
1110,15616330,4,595,,189995.86
1111,15592229,0,713,185891.54,46369.57
1112,15798424,1,833,130854.59,30722.52
1113,15714750,3,690,92578.14,70810.6
1114,15648800,8,731,132312.06,106663.46
1115,15626147,8,608,144976.5,175836.03
1116,15626608,5,479,87070.23,85646.41
1117,15723250,8,519,,101485.72
1118,15592583,1,731,115414.19,191734.67
1119,15759381,7,617,91070.43,101839.77
1120,15585241,2,756,117412.19,4888.91
1121,15589358,4,848,90018.45,193132.98
1122,15672704,4,809,,193518.76
1123,15789955,1,698,112414.81,93982.02
1124,15596800,1,779,158456.76,197000.92
1125,15627305,7,606,,106837.06
1126,15645316,1,612,149641.53,115161.28
1127,15593973,8,663,122528.18,196260.3
1128,15647301,3,549,143734.01,96404.38
1129,15750258,2,675,155663.31,97658.66
1130,15685309,7,669,,49108.23
1131,15628205,1,571,101736.66,195651.66
1132,15733974,9,500,125822.21,111698
1133,15762110,0,628,,171707.93
1134,15706899,4,559,,66721.98
1135,15732660,2,769,,57876.05
1136,15656121,6,733,157791.07,177994.81
1137,15614220,5,750,,105125.65
1138,15645269,4,583,,17439.66
1139,15698510,9,468,181627.14,172668.39
1140,15569247,1,727,109679.72,753.37
1141,15566251,5,618,96652.86,98686.4
1142,15716134,5,617,190008.32,107047.92
1143,15763625,9,793,,152153.74
1144,15605965,9,630,,34338.04
1145,15694821,4,765,148962.76,173878.87
1146,15601688,8,546,,159254.29
1147,15575581,3,614,131344.52,54776.64
1148,15671209,5,593,101713.84,134594.99
1149,15616529,3,613,,41724.72
1150,15773906,4,655,,110527.71
1151,15722993,6,700,137963.07,8996.79
1152,15752463,4,826,129938.07,190200.53
1153,15589754,2,652,151421.44,115333.43
1154,15669899,7,755,135643,143619.52
1155,15766887,2,538,122773.5,58467.08
1156,15768006,3,729,152303.8,12128.69
1157,15741295,3,615,,49872.33
1158,15811327,1,700,79415.67,139735.54
1159,15690007,9,434,125801.03,60891.8
1160,15690664,10,729,,100862.54
1161,15719348,8,513,,76640.29
1162,15781802,6,755,104817.41,126013.58
1163,15752731,9,615,,87347.82
1164,15600997,5,747,67495.04,77370.37
1165,15750776,0,850,164850.54,62722.44
1166,15723907,5,712,154776.42,196257.68
1167,15633419,1,622,143124.63,81723.8
1168,15702430,10,548,,31299.71
1169,15710456,2,607,,63495.86
1170,15650351,8,653,102133.38,166520.96
1171,15590820,6,699,79932.41,150242.44
1172,15640454,0,693,120711.73,27345.18
1173,15697789,3,647,122717.53,87000.39
1174,15808182,3,478,92363.3,44912.7
1175,15588670,5,705,203715.15,179978.68
1176,15721292,5,719,,145759.7
1177,15604217,9,726,,14121.61
1178,15651369,1,626,,66232.23
1179,15782454,4,552,,190296.76
1180,15814032,1,807,93460.47,172782.69
1181,15570326,6,621,,99128.13
1182,15624428,7,651,40224.7,178341.33
1183,15755638,5,673,168069.73,146992.24
1184,15600992,1,652,,151314.98
1185,15755649,7,584,130538.77,92915.84
1186,15795228,3,756,132623.6,58974
1187,15589257,3,670,103465.02,174627.06
1188,15719302,9,765,126547.8,79579.94
1189,15639882,2,528,128262.72,50771.16
1190,15791279,5,701,169742.64,153537.55
1191,15636935,1,797,,132975.39
1192,15686909,3,639,150795.81,85208.93
1193,15589572,4,785,129855.72,170214.82
1194,15779947,6,363,146098.43,100615.14
1195,15573769,7,764,,186105.99
1196,15578866,2,676,,55119.53
1197,15739131,4,718,65643.3,28760.99
1198,15813444,6,590,,171021.44
1199,15678058,9,584,104584.16,176678.72
1200,15769169,7,645,,28667.56
1201,15804602,6,772,99785.28,197238.03
1202,15651052,2,399,127655.22,139994.68
1203,15724334,5,529,,151169.83
1204,15569451,2,463,101257.16,118113.64
1205,15650098,7,630,,34453.17
1206,15724307,10,780,121313.88,64872.33
1207,15599268,5,584,,10956.82
1208,15594864,4,752,81523.38,36885.85
1209,15616451,6,697,128252.66,168053.4
1210,15715667,7,850,,155227
1211,15658969,7,711,,38409.79
1212,15738174,5,452,,75279.39
1213,15813590,6,610,,158302.59
1214,15624229,4,694,,11525.72
1215,15674148,6,579,,94993.04
1216,15625080,8,745,,173912.29
1217,15682528,5,572,,41139.05
1218,15696900,3,505,145541.56,58019.95
1219,15730038,5,706,,164128.41
1220,15812272,5,693,124601.58,46998.13
1221,15654654,7,725,115182.84,177279.41
1222,15697625,2,791,163789.49,75832.53
1223,15616280,1,536,65733.41,61094.53
1224,15654229,1,699,,30117.44
1225,15628298,8,500,128486.11,179227.12
1226,15733387,6,707,109663.47,52110.45
1227,15775572,6,531,88324.31,75248.75
1228,15613844,7,557,146445.24,184317.74
1229,15578515,3,659,,158553.1
1230,15607598,6,575,,95686.42
1231,15742480,2,775,109949.05,71682.54
1232,15749482,4,772,78653.05,1790.48
1233,15607537,9,587,107850.82,139431
1234,15575410,4,667,83765.35,118358.54
1235,15684865,7,771,143773.07,130827.88
1236,15600700,6,523,116227.27,119404.63
1237,15774155,0,662,103471.52,162703
1238,15634267,5,717,,172665.21
1239,15619626,3,746,137492.35,170142.09
1240,15660422,7,569,,73977.23
1241,15617934,9,579,129829.59,60906.12
1242,15760774,1,519,146329.57,194867.27
1243,15813132,4,696,114027.7,193716.56
1244,15593331,6,693,146580.69,14633.35
1245,15616709,0,587,132122.42,31730.32
1246,15658052,10,626,81553.93,20063.63
1247,15721189,7,666,,99792.82
1248,15711288,6,512,,37654.31
1249,15770030,3,689,,192449.02
1250,15803681,4,803,,181208.47
